Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Demanda_uni_equil
9,1332,1,1117,4554320,1238,2
6,1137,1,1068,226408,46772,4
6,2030,1,1059,81505,4767,2
7,1123,1,1006,987690,48077,1
9,1338,1,1109,2217215,42434,5
7,1419,1,2848,8160981,31471,1
5,1534,1,2804,4591464,32939,16
3,1232,1,1107,3506336,1220,2
5,1453,1,1013,4579855,36899,1
5,1633,1,1017,4247467,2233,0
3,2036,1,2121,265551,30569,4
8,4013,4,4903,120695,43039,25
4,1335,1,4501,4627282,43058,2
3,22187,1,2152,505529,36301,2
8,4049,1,1033,1538562,34206,4
4,1492,4,7004,1032432,43305,21
5,1333,1,1130,1485197,1212,1
3,1675,4,6608,1203177,1309,4
6,4037,1,2109,2428415,35516,3
8,2057,1,1164,1710258,1232,3
5,1346,1,1014,408356,43231,1
6,2216,1,1217,2275749,34868,5
4,1111,1,1408,50445,3270,3
7,1310,1,2806,328595,31467,2
7,1153,1,1120,2238870,48417,3
8,1945,1,1055,1176296,1182,2
8,1118,1,1027,1057115,3144,2
4,1535,1,1208,2501713,1242,1
4,1127,1,1417,431970,34768,1
4,1549,1,2136,162965,32939,4
3,2211,1,4103,1788423,37057,8
7,1471,1,1121,513033,43196,11
9,1243,1,4401,5695,37058,11
5,2054,1,1233,3475948,1232,1
6,24669,1,2812,8219224,37058,3
5,1420,1,2139,181231,30532,10
7,1119,1,1466,1982948,41938,1
3,1697,1,2114,2323915,30532,4
4,1348,1,1251,1244767,36773,3
4,1631,1,2801,1912566,43285,9
7,1212,1,1613,1742954,33734,3
8,2013,1,2003,437139,43069,4
7,1348,1,2801,1642711,30572,5
3,2031,1,1202,1578830,2425,20
4,1945,1,1265,4442009,35651,4
4,1336,1,2105,4197970,30575,1
7,1995,11,7710,2359187,47948,5
6,1955,1,1109,574941,2425,59
4,22090,1,2101,1000477,30572,5
7,2080,4,6623,2501841,1212,18
7,1968,1,1218,1218664,46139,1
6,2217,1,1226,1206855,1109,1
4,1431,1,1024,1067805,34892,1
9,1614,1,2101,2056769,35305,15
8,1375,1,1211,2257071,1145,195
5,1346,1,2013,408424,43285,25
3,1130,1,1605,1712329,3609,5
8,25699,1,1106,1003500,43251,1
3,1220,1,1206,2490869,1242,4
4,2054,1,2831,370499,30572,5
3,1237,1,1158,931114,41938,7
6,1620,1,2020,610080,35453,3
4,1130,1,1009,619393,1109,1
5,1212,1,1624,2475628,40217,4
9,1315,1,2069,4541076,43069,5
3,1591,4,6656,1007629,5380,69
8,1215,1,1411,456168,1212,2
9,1987,5,3001,653378,45449,99
9,1315,1,1262,946219,1250,2
4,2032,1,5058,4366354,40217,1
8,1124,1,2816,1432433,36747,2
3,1315,1,5052,2316637,35113,1
9,1459,1,2810,145554,31471,2
5,1611,1,1001,653246,3631,9
9,1121,1,2102,164643,35309,4
8,1347,1,1051,195663,1109,4
4,1112,1,4409,2205622,37058,48
9,2017,1,1081,132880,46772,4
6,1121,1,1634,169009,4259,5
5,2037,1,1107,265042,31717,4
4,1123,1,1601,622174,4259,1
7,1219,1,1203,4563515,1125,2
7,1348,1,1250,394263,1240,3
4,1557,1,1124,30808,34938,2
9,1223,1,1074,167597,2233,6
8,2057,1,2870,486643,43064,14
5,1312,1,2060,718975,32302,6
4,2015,1,2862,213187,43067,2
3,1332,1,2063,999005,43064,1
5,2032,1,1269,666314,35651,3
3,1116,1,1474,985961,32819,5
6,1121,1,1048,368650,3144,2
9,1462,1,1101,4380930,43201,2
7,2022,1,1224,4565382,2233,1
3,1124,1,1632,1209192,35147,0
4,1637,1,1113,4197811,1216,2
3,1631,1,2801,2445948,30575,6
8,1350,1,2826,7800658,30549,3
4,1349,1,2125,798633,30552,8
3,1150,4,6627,1743435,37005,39
7,1470,1,1162,1435809,43118,3
8,1477,4,7066,4598431,43338,1
3,3217,1,1005,115412,1146,8
9,1311,1,2806,1150288,40930,3
3,1549,1,1221,1764470,1216,2
5,1420,1,1114,575109,43251,2
4,1334,1,1211,4513765,1232,1
7,2031,1,1151,235695,1250,4
4,1384,1,2121,94543,43033,3
7,2263,1,1122,855239,1240,7
8,1126,1,1027,593597,1109,3
4,1153,1,1415,1690944,1284,10
5,1472,4,4911,4258819,34054,7
6,1451,1,1252,1187659,3718,1
4,1217,1,1408,111037,1216,7
8,2024,1,1104,1160798,1064,2
3,1315,1,1266,4581549,1125,10
7,1217,1,1135,110967,1064,1
7,1471,1,1133,225984,43197,4
7,2627,4,6614,34739,1169,2
7,1453,1,1205,1829801,43204,2
7,1334,1,1220,1693078,1216,1
8,1387,1,1005,4284293,49973,3
7,1423,1,1213,227161,43204,1
7,1546,1,1213,950721,2233,1
7,1112,1,1022,331487,1109,1
9,1112,1,1408,327131,1240,9
3,2220,1,1227,1474710,6469,12
3,1384,1,1001,4703943,1109,8
3,4051,1,2108,1641277,31507,3
3,1491,4,6624,956753,43005,1
6,2032,1,1153,1722418,1242,7
4,25759,1,1121,497506,41938,4
9,1116,1,2127,110326,43058,5
3,1315,1,1157,1384298,2425,46
9,2032,1,1059,2237100,3144,1
9,1245,1,1112,2207711,31423,2
9,1118,1,1412,811084,1687,1
5,1219,1,4421,1253738,40886,10
5,2030,1,2152,212475,31310,8
8,1554,1,6507,570794,32861,2
6,1338,1,2808,4342803,43274,1
7,1310,1,1163,100191,31423,1
8,1220,1,1405,1545980,1232,3
5,2235,1,1208,2475474,972,2
7,2014,1,1206,9647346,1212,2
5,1212,1,1621,4101185,35144,6
6,2214,1,1227,4614879,34868,2
9,2015,1,1216,4704869,1250,6
6,2030,1,1173,2232171,35651,3
8,1212,1,1622,613948,35452,10
7,2037,1,1216,4430581,41938,4
5,2036,4,7010,3615139,34053,80
4,2024,1,4416,2359747,43065,3
6,1219,1,1128,1297936,1284,27
3,1222,1,1632,1073767,40217,3
6,2230,1,2856,548745,32933,2
7,1384,1,2126,1672230,31467,2
6,1126,1,1443,432263,1284,15
3,1637,1,1248,2258035,31423,1
6,1237,1,1262,47255,1278,5
9,2017,1,1276,1352081,2233,2
6,1912,1,2027,1020260,43069,4
7,1463,1,1260,4590478,43251,1
6,4051,1,1106,1642342,43209,4
6,1123,1,1604,697124,40217,1
3,2012,1,1162,4515529,32819,6
6,1629,1,2109,995399,30532,8
9,1127,1,1410,2223104,41938,2
4,2017,1,1297,2017416,1242,2
3,1954,1,1286,4541308,35651,8
3,2034,1,1044,249979,1129,7
7,1336,1,1153,19980,1212,8
4,1344,1,1202,2442249,3631,1
4,3215,1,4441,689992,32873,4
7,1554,1,2802,2177714,37058,1
8,1121,1,1417,118893,1064,7
7,22362,1,1245,4494826,1309,1
7,1338,1,1002,450119,2233,3
6,2054,1,1027,4532915,1146,2
8,1330,1,1156,4475491,1242,10
6,1384,1,2125,558852,31507,2
3,24049,1,4501,691355,30571,6
9,2013,1,1123,8109,1309,19
7,1462,1,2804,984935,37058,4
7,2013,1,2803,1946576,35305,10
3,1614,1,1022,277509,1150,4
7,1615,1,1212,319314,1687,1
3,2629,1,1265,954759,1284,4
3,2011,4,6616,1195999,972,8
4,1117,1,1274,4434986,2233,17
5,1683,7,5714,4405072,5380,1
5,1351,1,1289,2075416,1216,2
4,1122,1,1494,605716,41938,2
8,1622,1,2862,2121227,36598,1
5,2015,1,1113,537851,1220,4
6,1243,1,2104,5608,31507,5
9,2275,4,6615,79034,31719,40
3,1130,1,1615,4590207,48019,1
6,1243,1,2101,2078694,30569,2
3,2279,7,3313,4203041,4280,24
7,2015,1,1214,4569870,1309,2
7,1218,1,2108,4182431,31507,10
4,1461,1,1202,550044,43118,2
5,1531,1,5012,1428310,4280,2
8,2034,1,1287,2265804,47840,5
8,1311,1,1258,189009,31423,3
7,1351,1,1064,1519709,1160,0
6,1243,1,1217,581582,1109,2
9,2644,1,1017,387716,1146,2
3,1945,1,1159,270250,1240,9
4,22362,1,1237,1688575,1238,3
9,2229,1,1103,2106313,1242,3
6,2237,1,1225,1369106,48417,3
5,1557,4,6612,1546942,37006,30
7,1463,1,1030,4438854,43183,5
3,1123,1,1455,170708,1250,5
7,1222,1,2141,53457,35305,12
5,3212,1,1622,222372,35141,2
6,2017,1,1063,1939272,1109,1
4,1614,1,4505,563943,41938,1
6,1656,1,4415,683997,36610,39
8,2015,1,1207,1174301,1109,1
5,1121,1,1031,163841,31690,10
5,1220,1,1407,414033,35651,22
4,3211,1,4409,1725303,37058,5
5,1347,1,2071,905578,37058,9
5,1602,1,1209,280292,3270,1
8,1911,1,1277,1388538,1146,1
3,25759,1,1121,593805,1309,8
9,1310,1,1162,4686188,1284,18
4,1111,1,4425,4557881,43215,1
7,1544,1,1011,1616204,1146,3
3,2222,1,1206,4569510,34868,3
7,1338,1,2003,1555913,37058,3
5,1637,1,2825,4474586,31514,1
6,1310,1,1151,300122,3270,1
6,1334,4,6603,4446648,43038,6
4,1346,1,2101,830144,30532,4
7,1220,1,1244,4441930,972,1
7,2032,1,2057,2237094,43069,2
4,1137,1,1465,4606365,1250,12
4,2032,1,1167,3555218,41938,4
3,1118,1,1419,931178,1240,5
3,4049,1,1258,4591626,36711,2
3,1556,1,1117,1746763,1687,2
7,1967,1,2104,4596618,35635,3
8,1461,1,1202,1923464,43197,1
4,1224,1,2850,2229751,37058,2
9,1215,1,1409,579783,1220,0
7,1215,1,2105,200606,37361,10
3,1140,1,4434,357712,43069,4
4,2021,1,2835,6457780,43285,6
5,2016,1,1319,4259296,1230,1
7,2034,1,1053,513959,3631,1
4,1342,1,2803,4705713,43274,3
4,2264,1,2802,4436564,5328,1
6,2229,1,1212,1103403,47840,4
4,1237,1,1263,835769,41938,3
9,1310,1,2107,62624,40930,2
3,1311,1,2028,1920489,43065,2
5,1347,1,2063,4623088,43069,7
7,2013,1,2002,1086922,48119,3
6,1545,1,1212,883602,41938,0
8,1347,1,5005,4396898,32303,1
5,1332,1,2063,261675,30813,1
8,2263,1,5002,1720950,4280,5
5,1347,1,1075,2229464,1146,1
8,1215,1,1415,201119,1309,7
3,1335,1,2156,2225294,31507,2
3,1636,1,1220,2353603,1146,2
7,1378,1,1261,1543167,1212,6
6,2030,1,2015,4297233,31467,4
8,1113,1,2108,4226166,30532,7
7,2218,1,1007,4608951,3631,2
5,1156,4,1851,4568754,35898,1
9,1126,1,1007,556994,1146,1
3,1387,1,2102,1306735,30575,5
5,1138,1,1602,169509,31298,6
9,2018,1,2862,4220892,35453,0
4,2013,1,2818,2069593,43285,8
6,1220,1,1419,659316,32819,2
3,1118,1,1021,599813,3144,1
3,1963,1,2017,1119370,43065,3
5,2057,1,1277,290535,1284,10
4,4040,1,2162,231120,30569,8
7,1121,1,1606,576569,3609,1
7,1127,1,1218,4597916,1238,0
9,1453,1,1113,821101,34938,1
9,1477,4,4710,884814,36275,25
9,4041,1,1251,1637698,1242,9
5,2013,1,1013,68112,2233,3
7,1629,1,2013,2123639,31512,5
8,2264,1,1220,444076,35651,6
9,3214,1,1607,596343,35144,1
3,2214,1,1217,2489235,35651,1
4,1122,1,1494,964655,1220,6
7,1625,1,1286,434340,2233,1
6,1945,1,1159,7742865,1238,3
4,1334,1,1107,376596,1284,6
6,1334,1,1122,52348,1238,2
3,1153,1,1401,853366,1238,2
9,4051,1,5003,1045386,37581,2
8,1629,1,1240,4397568,1309,1
3,1583,4,6606,1036717,42434,11
8,2031,1,1148,257142,1284,9
9,22414,1,1211,1636462,1125,2
9,1419,1,1602,179547,32861,1
6,1117,1,1077,1122851,2233,4
5,2012,1,5013,4402464,9217,3
3,1245,1,1217,738449,9217,1
9,1366,1,1254,705009,1216,2
5,1220,1,1410,2138148,32819,2
3,1633,1,1110,104580,48417,8
6,1220,1,1410,166205,1220,2
8,1219,1,1129,421505,35651,6
4,1419,1,2113,438205,30572,4
9,2279,6,3206,1146603,1242,2
3,3225,4,6611,4463645,35452,15
8,1476,4,4802,4250922,43038,16
4,1338,1,1106,203537,35651,4
8,2015,1,1277,795094,30532,15
5,2276,1,1110,156313,41938,8
4,1219,1,1609,1036935,72,8
8,2071,1,1216,7468120,1284,35
6,1222,1,1403,1279751,1220,1
4,1420,1,1204,1621928,35571,23
8,1140,1,1008,4443068,1182,3
8,1423,1,1228,4667027,32311,2
7,1111,1,1215,4558641,3631,2
3,1347,1,2065,4175891,43274,4
7,2038,1,1214,1676450,35651,6
7,1117,1,1051,4488089,46772,6
4,1375,1,2106,500278,43058,10
5,1556,1,1109,578340,1238,3
5,1955,1,1227,572437,48417,16
7,1583,4,6628,2289570,1309,2
3,1121,1,1032,163920,1150,1
7,2013,1,1120,1843726,1216,2
9,2031,1,1152,229166,1212,7
8,1351,1,2046,1560526,43065,2
6,4041,1,2103,4444595,30572,10
6,2023,1,1101,297798,48417,10
7,1333,1,2025,1527211,43147,5
6,1138,1,1036,692719,1109,22
4,24669,1,1153,900508,43220,1
3,1535,1,1101,589884,34053,26
9,1116,1,1166,64085,1242,10
3,1310,1,1263,7455600,1212,2
3,1550,1,6505,41647,32872,4
3,1636,1,1210,152623,1212,5
8,1944,11,3906,4493270,1284,10
4,1237,1,1279,5981693,1232,4
5,1243,1,1011,5104,1146,3
3,1222,1,1030,35491,1129,5
6,1911,1,2032,1600026,45111,4
7,1222,1,1004,4211318,73,0
7,1945,1,1280,1684956,1242,2
3,22560,1,2026,345799,5355,4
6,1431,1,2824,4537129,43307,8
5,2030,1,2003,4244877,43274,2
8,1611,1,1272,1309474,1233,1
9,4041,1,1267,4367899,8940,5
4,2055,1,2062,202081,5345,3
4,1330,1,2858,1021008,43285,10
9,2060,1,1216,2214105,1240,5
8,1912,1,1204,1085461,1284,6
4,2016,1,1304,934400,1182,9
3,1672,4,6617,1866325,31717,2
8,1549,1,2813,1043706,43307,8
3,1235,1,4401,181051,43067,3
5,1236,1,1237,89292,1146,3
9,3214,1,1610,592820,31720,1
8,1451,1,2862,2380240,35305,4
5,1122,1,1067,1157872,1125,28
6,1615,1,1212,1066332,1216,1
7,3214,1,4452,4243971,43285,10
7,1342,1,1205,1529348,1284,23
3,1310,1,2107,1467302,31310,11
5,2057,1,1053,4727054,3631,2
6,1236,1,1133,1191082,1242,4
5,1451,1,1264,4472316,49944,2
7,1470,1,5532,4380958,37581,9
3,1116,1,4430,4181586,37058,10
4,1120,1,1478,1421772,1250,20
4,1449,4,4912,2386632,43121,4
7,2017,1,1066,1124988,1125,8
8,1682,11,5711,4422036,1309,1
6,2017,1,1293,1998997,1278,10
4,2239,1,1053,523831,1146,1
6,2013,1,1210,4286325,1220,1
3,1616,1,1215,4251775,35651,3
6,1963,1,1004,609347,1109,2
4,1111,1,1624,49977,40217,2
3,2651,4,6601,2395207,34053,10
5,1633,1,2114,980980,30572,8
8,1461,1,1203,4448955,43210,1
7,1629,1,1019,12530,1109,3
4,2235,1,2804,600519,30531,5
9,1312,1,1116,102140,1284,75
7,23899,1,4102,1132621,40217,2
4,1338,1,2102,1772131,43058,2
5,1113,1,2803,658046,43285,4
3,4049,1,4432,426802,37058,8
6,3217,1,1202,4334250,1160,3
4,2214,1,1112,8224672,3270,6
3,1138,1,1430,327467,1240,8
3,2057,1,2102,955100,31514,1
4,1936,1,5001,220820,45143,80
8,1220,1,1216,319499,46772,5
5,1140,1,1242,1004802,1125,16
7,23719,1,2803,319036,32937,4
3,1911,1,1087,1907459,1169,4
8,1221,1,4401,57551,43069,6
9,1544,1,1238,837023,1284,6
3,2032,1,1159,240819,48419,10
9,1216,1,2106,2239869,40930,3
4,1419,1,1611,2219990,36598,2
3,1120,1,1461,18213,1220,5
5,2016,1,1272,1643661,9217,1
8,1334,1,2806,1746957,43316,1
7,2230,1,1213,549253,1232,5
7,2021,1,4410,203471,40886,3
7,2055,1,1252,2198503,48421,5
5,1420,1,2037,175551,43066,4
5,1479,4,6616,27959,43129,1
3,1623,1,1135,318132,1278,34
3,1330,1,1153,4694069,35651,2
5,1912,1,1203,4581207,41938,1
9,2015,1,4404,212018,35516,5
8,1334,1,2806,7941910,43285,6
4,2020,1,1201,1103396,1232,2
9,1227,1,2113,4683416,35309,4
5,2653,1,2125,529132,30575,2
4,1911,1,1069,106348,2233,3
3,1470,1,2001,114155,43067,1
7,1337,1,1121,558272,1238,2
8,1350,1,1027,4690838,1145,60
7,1611,1,1109,196920,35651,2
8,2216,1,1053,146645,1150,3
7,1312,1,2156,69036,35309,1
7,1387,1,2815,4743443,43069,2
3,1631,1,2814,279475,43064,1
7,2071,1,1203,4435911,1240,2
3,1137,1,1603,226560,35144,2
7,1138,1,1440,195404,972,1
6,2015,1,1207,1023558,1284,6
5,1336,1,1655,261236,32864,3
6,1336,1,1654,2029437,32303,2
3,1556,1,5033,155871,4270,1
4,1445,1,1047,897941,35293,1
7,1344,1,1214,2282574,1240,8
3,1220,1,4412,1655677,37058,4
3,2279,6,3205,190624,5337,5
4,1344,1,1111,776431,41938,4
7,2217,1,1123,2502276,1309,5
3,1310,1,1166,103391,2425,18
5,2237,1,2851,1808247,32939,2
8,1911,1,2165,1182270,43058,4
6,1461,1,1102,147071,34938,1
9,2018,1,1224,462150,1278,8
8,1384,1,1005,374554,2233,6
9,3212,1,2157,216538,30532,11
3,1477,4,4715,13947,36537,8
6,1534,1,2002,2074507,31513,5
8,2016,1,2818,881909,35305,10
3,2211,1,4104,2408311,5000,6
9,2213,1,4101,4639278,37058,10
7,2043,1,2853,245324,43285,6
4,3219,1,1644,566608,4280,6
9,2055,1,2108,1950912,30531,5
6,1232,1,5012,1948784,4280,5
7,1332,4,6604,1598924,1216,10
7,1126,1,1202,4335313,1278,20
9,1213,1,1227,1073270,1278,4
8,1945,1,1251,518328,1125,4
3,2215,1,1205,312000,1125,2
7,1117,1,1056,1743625,4767,2
5,1914,1,2155,2093228,36322,1
7,1351,1,1261,2483240,1232,1
8,2019,1,2101,131420,35305,6
8,1126,1,1432,1050629,1250,10
9,2040,1,1209,2346181,1309,2
5,1310,1,2020,946044,43285,12
7,1122,1,1070,602177,3144,4
4,1126,1,1401,593701,972,1
7,1441,1,1136,666683,43207,11
8,2023,1,1206,2043357,693,2
7,2017,1,1808,1332169,3609,3
3,2018,1,2864,385929,30575,8
3,1912,1,2113,2170321,43058,2
7,4010,1,1252,1381909,43204,1
9,1552,1,1134,30227,43200,2
8,1111,1,1006,1274806,2233,18
7,4041,1,1267,4470044,1125,2
7,1116,1,1075,140541,46772,35
9,22187,1,1154,1970215,1242,11
8,1476,4,4902,2363716,34054,16
5,1442,4,4701,1426149,43067,4
9,1243,1,2102,3147,37361,3
6,1970,1,1224,2181983,46149,1
9,2014,1,1224,1977493,1232,2
5,1116,1,2131,366462,43058,2
9,1331,1,1001,369527,1146,14
8,22560,1,2129,2410257,30574,10
7,1470,1,1137,113959,34938,2
5,1419,1,1295,4164359,36711,2
5,2015,1,2840,534483,36747,1
6,1622,1,2154,487687,31779,1
8,1129,2,87,20627,34469,12
6,1112,1,1407,412782,35651,18
3,2054,1,1127,372232,1232,1
7,4017,4,4710,10806,43069,30
5,1633,1,1023,108032,2233,5
7,1611,1,1006,680633,2233,3
4,1113,1,4407,18505,37058,25
3,1622,1,2878,2258060,43033,4
8,1557,1,1127,503489,43197,10
4,3212,1,1416,222261,1220,4
3,1235,1,1705,329568,4280,3
5,2034,1,1287,1425275,1242,9
5,2055,1,1067,4471825,3631,1
8,1237,1,1001,4307218,6469,2
8,1680,11,5707,2449884,35307,2
4,1387,1,1216,4407754,2425,6
5,1223,1,1170,935906,1278,4
9,1222,1,4454,61199,43215,5
9,1945,1,4161,4537081,43285,12
5,2054,1,2011,872891,43065,0
4,2034,1,1154,249479,1232,4
9,1459,1,1210,351241,43202,1
8,1315,1,1266,100129,3270,1
3,3217,1,1201,112557,1125,20
7,4049,1,2831,1119281,37058,2
4,1219,1,2108,4460756,30575,1
4,1351,1,1268,4598298,1284,8
6,1118,1,1423,18817,1284,2
9,1419,1,1173,179558,43206,20
4,2015,1,2847,1629802,30532,3
8,1117,1,1459,780115,35651,5
5,1224,1,1620,604335,323,2
3,1378,1,1051,6133159,1109,2
9,1121,1,1457,27678,35651,19
9,1126,1,1023,1272589,1146,3
4,1461,1,1206,1113973,36711,84
3,2262,4,4704,5958938,30574,26
4,1542,1,1254,4665676,1232,2
5,3217,1,1602,1464371,4259,2
4,1423,1,4502,4658352,43196,1
6,2216,1,5012,318083,31717,4
5,1212,1,1426,174828,1212,4
8,2055,1,1064,1433569,1160,0
3,2054,1,5021,7259849,35107,3
8,2031,1,1057,232803,2233,8
9,1557,1,1225,2344288,36711,1
4,1332,1,1107,261547,8921,10
9,1117,1,1459,356488,1220,3
5,1430,1,2822,4308757,35711,2
4,1123,1,1254,1941944,1250,2
5,1120,1,4415,1184920,43069,6
3,1116,1,1627,27809,35141,3
8,2031,1,2808,1972167,35305,5
4,1583,4,6607,4458304,30214,8
9,1312,1,1025,303205,1146,2
5,1698,1,1225,743928,1242,5
8,1335,1,2054,1521983,43064,2
9,1453,1,1205,513415,34213,1
3,1330,1,1259,1932065,1182,3
6,1223,1,1167,4513319,1212,1
9,1218,1,1201,984268,2233,6
7,1634,1,1051,2406603,1182,1
3,25759,1,5505,590125,4259,5
4,1636,1,4410,1964921,43084,2
3,2256,4,6610,918696,4280,24
9,23719,1,2802,509215,43307,6
3,1672,4,6611,1136927,31719,6
9,1629,1,1248,4321951,4280,1
4,2017,1,2815,2237360,36747,4
4,1239,1,1223,398152,35651,10
6,1465,11,3910,159308,43382,15
7,2071,1,1152,586936,1240,2
4,1232,1,2002,199565,43066,1
7,1315,1,2862,4187697,31512,4
6,2036,1,1257,1313638,41843,5
7,1219,1,2115,645923,35305,6
9,2029,1,2027,583518,43316,1
9,2265,7,3304,1448049,1160,4
8,1383,4,6602,1953673,31511,6
8,1387,1,1022,2065527,1160,5
9,1351,1,1264,498543,1284,8
6,1331,1,2009,195765,43084,2
8,2012,1,1218,78135,1240,1
9,2038,1,2812,2448726,37361,4
4,2229,1,1241,346936,1230,1
8,2013,1,2807,7774305,35309,8
3,1342,1,2004,4438676,44371,2
3,2018,1,1202,2105641,1125,4
8,1140,1,4406,436517,43274,1
9,1219,1,1008,997464,1160,2
8,1220,1,1204,4377532,3631,1
7,1351,1,2142,119217,30532,4
9,2034,1,2892,907661,35305,12
4,1911,1,1139,92873,1212,1
6,1164,6,3201,31740,34053,4
3,1419,1,2114,1669387,31507,13
6,1954,1,1286,8139486,1242,2
4,4040,1,2166,235086,30549,4
4,1333,1,1129,4498263,1212,4
8,1622,1,1158,1461704,1220,1
7,4017,4,4913,10447,34178,13
7,1245,1,1238,2283911,1250,3
7,1945,1,1250,1452179,2233,2
8,1310,1,1156,99613,1250,6
7,1236,1,1033,170582,73,1
9,2653,1,1033,211282,1150,8
4,2082,4,4704,7440545,30572,47
5,1152,4,6620,1833634,34053,15
9,2215,1,1212,1227629,1278,2
6,2235,1,1101,52867,1309,4
4,2032,1,1062,240199,2233,5
7,1130,1,1611,1594371,31298,2
5,1219,1,1601,334504,4280,8
8,1216,1,1614,687075,31720,2
4,2021,1,1227,4382356,1250,3
4,2229,1,1122,349282,48417,5
7,1623,1,2836,694959,31507,4
9,1451,1,5502,179774,44371,4
7,1124,1,1103,184208,1284,10
7,2012,1,1069,13716,48417,4
9,1112,1,2101,645375,35309,3
8,1347,1,1072,1020712,1150,5
4,1137,1,1611,1679805,40217,5
5,1349,1,1121,397737,1232,8
6,4010,1,1061,112918,34292,1
5,1347,1,1256,1098239,1250,1
7,2015,1,1111,2042725,1240,6
4,2270,7,3304,2483814,1216,3
8,2282,7,3310,1837349,31506,10
5,1220,1,2108,991397,36748,4
6,1419,1,1177,172809,43207,10
3,1912,1,1025,95896,1146,3
4,2043,1,2053,241203,43147,8
5,2015,1,1113,137461,1284,8
3,1138,1,1602,169434,31298,2
7,2072,1,1156,760182,1242,9
3,1331,1,5001,4717119,43038,1
5,1612,1,1040,489698,2233,6
4,1168,2,67,21156,43227,8
5,1616,1,1202,675413,1309,1
5,1555,1,1223,42494,43203,4
9,1243,1,1114,4342340,32819,2
8,2644,1,1222,4662931,1232,4
5,1312,1,2062,716020,32302,5
3,1213,1,1419,350537,1240,4
4,1419,1,1172,1876025,43210,3
5,1479,4,6617,4578101,36275,7
9,1420,1,2031,182691,43316,4
8,1110,7,3303,18641,40931,20
4,1447,11,3901,2479804,43204,4
9,1970,1,1226,633158,46125,1
6,1333,1,2020,556373,43285,3
6,22560,1,2031,1537101,37057,10
4,1470,1,1283,1451787,43251,3
9,2013,1,2105,5794,40930,5
6,1236,1,1122,4454522,1064,1
4,2080,4,6601,2319679,31719,14
3,2013,1,5008,6163,32873,7
9,1578,2,1566,416833,35972,18
7,1911,1,1065,92229,1125,16
6,2077,4,6609,3589884,8931,7
8,1616,1,4529,4191953,1232,2
3,1912,1,1125,2393852,41843,5
4,1227,1,2117,8370,30532,5
4,1349,1,1131,395046,1216,2
5,2019,1,1601,130190,40217,4
9,1463,1,4416,760141,43307,4
3,1911,1,1067,91094,1125,4
5,2016,1,1165,178081,1309,3
9,2045,1,1263,863570,1250,2
7,1218,1,4501,4722249,1250,4
9,1223,1,1256,1563050,2233,2
8,22560,1,1230,7945454,1216,3
7,1963,1,1106,7811925,1240,5
4,1914,1,1031,2333203,3678,1
9,1970,1,2003,1781823,31770,3
8,1471,1,1024,182311,32311,10
4,2031,1,2156,1038973,30532,11
3,1423,1,1114,807608,43201,1
3,1613,1,4911,151390,1150,20
6,2214,1,1008,309688,1109,5
4,1614,1,1601,280481,325,2
4,2055,1,2057,477301,35452,4
4,2013,1,1217,14693,1240,2
3,1534,1,2013,2464582,5000,5
4,1130,1,1002,230429,31392,1
8,2214,1,5001,306973,72,5
6,1332,1,2055,1341329,43000,4
4,3215,1,4442,356625,40886,3
9,1137,1,1470,732254,1240,2
8,1150,4,6637,17113,3894,7
3,1952,1,1231,618885,2425,20
5,3217,1,1611,111940,40217,8
8,24049,1,1206,599544,1109,2
4,1615,1,1114,152016,1284,60
6,3214,1,1611,1670455,35452,6
8,1952,1,2112,619465,35309,4
4,1616,1,1603,922490,40217,3
9,2015,1,1215,2073797,1212,1
7,1384,1,2005,385072,43064,2
8,1116,1,1618,32605,328,2
6,1121,1,1634,712626,35141,2
3,1330,1,1151,4369887,1232,2
8,1615,1,2811,1097723,31512,2
6,2071,1,1211,507887,35651,2
9,1330,1,1253,7728077,35651,6
3,2279,7,3314,4605458,5621,2
5,1116,1,1052,1647776,1182,18
5,1219,1,1031,9724032,2233,11
6,1945,1,2155,4256614,32934,3
4,2030,1,1164,2108510,2425,34
9,1340,1,2155,322679,30569,6
4,1672,4,6609,2488741,1160,3
9,3211,1,1019,4577987,3631,0
7,1461,1,1207,1735896,43159,2
4,1219,1,4501,2282949,43084,1
3,1331,1,1209,8081583,1150,1
3,2023,1,1104,451471,1250,10
6,2213,1,1233,4702400,1278,1
5,1137,1,1478,632194,1212,1
9,3217,1,1019,316866,1150,4
6,1622,1,1268,4672041,1278,17
6,2018,1,4411,1424510,43067,1
4,1311,1,1170,91921,2425,10
7,2055,1,5059,2385561,72,4
4,1620,1,2013,1714592,35453,1
8,1955,1,2111,578941,30532,7
8,1117,1,1447,58339,35651,14
9,1629,1,2115,1523802,31590,1
5,1618,1,1132,155054,1250,4
9,1344,1,1114,1235994,43207,15
3,1555,1,1126,576540,34054,8
8,2012,1,1211,2191587,1242,2
6,2217,1,1230,3971582,1309,3
6,1138,1,1605,1064931,9217,7
8,2072,1,1253,2155907,1250,2
3,2211,1,1224,731110,1232,6
9,1459,1,2103,1687511,31485,2
6,1122,1,1058,2229760,1146,17
7,1462,1,1203,1010897,34255,1
6,2057,1,1251,1330768,47840,2
8,1259,7,3335,197992,31506,7
4,1337,1,2131,7466638,30572,16
6,2022,1,1205,4665428,1230,1
